"","rcc","gcc","bcc","brt","night.filtered","max.filtered","doy","time","DATE_POSIX"
"150",0.394871744197508,0.389991139135235,0.214910655422074,280.931850627395,0.389991139135235,0.390965724802957,2016-08-28,2016-07-19,2016-08-28
"151",0.391406458509583,0.389317513960422,0.218084445534339,284.041659702426,0.389317513960422,0.390965724802957,2016-08-29,2016-07-19,2016-08-29
"152",0.397640396743065,0.387210864426059,0.21438137652849,278.189687506229,0.387210864426059,0.390560133175868,2016-08-30,2016-07-19,2016-08-30
"153",0.39041398136869,0.389360963643514,0.218536323777012,281.511886233192,0.389360963643514,0.391546858024425,2016-08-31,2016-07-19,2016-08-31
"154",0.390279277121694,0.389323531224354,0.219964226646339,280.515827098741,0.389323531224354,0.391546858024425,2016-09-01,2016-07-19,2016-09-01
"155",0.388937894172172,0.388089728271595,0.222100901561265,284.938103876309,0.388089728271595,0.390720960959085,2016-09-02,2016-07-19,2016-09-02
"156",0.396549751793081,0.386977191090808,0.216296039377742,282.559329960852,0.386977191090808,0.389113593996951,2016-09-03,2016-07-19,2016-09-03
"157",0.399334700097668,0.388135218315349,0.212517213509603,279.135464569779,0.388135218315349,0.388902574654572,2016-09-04,2016-07-19,2016-09-04
"158",0.396268665548874,0.386848540936307,0.218168384736291,285.841042044589,0.386848540936307,0.389159893743573,2016-09-05,2016-07-19,2016-09-05
"159",0.396205643375717,0.388866373694589,0.215472924769986,291.417159785997,0.388866373694589,0.392004056028875,2016-09-06,2016-07-19,2016-09-06
"160",0.393719698469701,0.391563921785007,0.216643784138809,283.266410178167,0.391563921785007,0.3921778185879,2016-09-07,2016-07-19,2016-09-07
"161",0.393768269488688,0.390990443153051,0.215241287358261,275.404053724578,0.390990443153051,0.3921778185879,2016-09-08,2016-07-19,2016-09-08
"162",0.394229625385592,0.389463688475013,0.214505522519726,278.342044128494,0.389463688475013,0.392999791697791,2016-09-09,2016-07-19,2016-09-09
"163",0.391307639806971,0.391526448172119,0.2160671576152,281.890506807577,0.391526448172119,0.392999791697791,2016-09-10,2016-07-19,2016-09-10
"164",0.39596879341874,0.386795141454577,0.216313307839364,278.377110164826,0.386795141454577,0.392999791697791,2016-09-12,2016-07-19,2016-09-12
"165",0.400854492370764,0.386110538887857,0.212184853817389,275.855299697458,0.386110538887857,0.388546389449926,2016-09-13,2016-07-19,2016-09-13
"166",0.398877870264702,0.384390880391498,0.217029820541305,288.55936829612,0.384390880391498,0.387945896948928,2016-09-14,2016-07-19,2016-09-14
"167",0.396270375282696,0.385495183861406,0.221629830225443,275.769945456581,0.385495183861406,0.387945896948928,2016-09-15,2016-07-19,2016-09-15
"168",0.405352936952749,0.383927404529391,0.210533638115124,273.727396375937,0.383927404529391,0.387079197948663,2016-09-16,2016-07-19,2016-09-16
"169",0.408174711743189,0.38355580294184,0.207618527901808,281.337227685424,0.38355580294184,0.391228406560689,2016-09-17,2016-07-19,2016-09-17
"170",0.388143182785894,0.391122120789631,0.221062314820683,288.339836017058,0.391122120789631,0.393413717934081,2016-09-18,2016-07-19,2016-09-18
"171",0.390418405907856,0.392487100030674,0.21709449406147,287.68586241319,0.392487100030674,0.393413717934081,2016-09-19,2016-07-19,2016-09-19
"172",0.401868393113277,0.386769705496225,0.212637156257158,284.452474234866,0.386769705496225,0.392969030713292,2016-09-20,2016-07-19,2016-09-20
"173",0.40000718328974,0.386400332143359,0.214056369725584,282.649239964977,0.386400332143359,0.388078786640277,2016-09-21,2016-07-19,2016-09-21
"174",0.402451396291226,0.38539933279572,0.212149270913054,278.804347526072,0.38539933279572,0.388486037245394,2016-09-22,2016-07-19,2016-09-22
"175",0.399603368177206,0.387746216897033,0.213139077865303,275.901137944095,0.387746216897033,0.388486037245394,2016-09-23,2016-07-19,2016-09-23
"176",0.39905064287592,0.384001972755577,0.216692341718282,288.601797770728,0.384001972755577,0.388486037245394,2016-09-24,2016-07-19,2016-09-24
"177",0.397608071857166,0.383616630027523,0.21877529811531,284.847729248736,0.383616630027523,0.385739988218233,2016-09-25,2016-07-19,2016-09-25
"178",0.406315743071356,0.380941974347843,0.211309385947405,280.358422488388,0.380941974347843,0.385482660522013,2016-09-26,2016-07-19,2016-09-26
"179",0.409423266716928,0.38428576931916,0.205866822698472,280.02280488422,0.38428576931916,0.385205587135841,2016-09-27,2016-07-19,2016-09-27
"180",0.397511593769334,0.384726805368042,0.217158025027566,284.257884414567,0.384726805368042,0.385205587135841,2016-09-28,2016-07-19,2016-09-28
"181",0.406314966000979,0.3825206119217,0.210776232512742,284.042346670429,0.3825206119217,0.385149486206308,2016-09-29,2016-07-19,2016-09-29
"182",0.403032629598001,0.383141535818306,0.214820887930688,283.651622885235,0.383141535818306,0.386362690971908,2016-09-30,2016-07-19,2016-09-30
"183",0.396200268789185,0.385581172174437,0.217117200081649,289.775660478332,0.385581172174437,0.387325461850324,2016-10-01,2016-07-19,2016-10-01
